Fecha,Unidad de negocio,No. Empleado,No. usuario,Proceso,Tipo de almacén,Area,Ubic.procedencia,Renglones,Piezas,Volumen m3,Volumen cm3,Peso,Codigos,Cajas,Tarimas,Folios,Tiempo,ID
01/08/2023,RRRP,100733,AL100733,Salida de almacén,NC01,NCNB,FC,6,995,0.255628547,255628.547,41.368,,,,,0.364444444,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100742,AL100742,Salida de almacén,NC01,NCNA,FC,20,4660,1.366445266,1366445.266,934.335,,,,,1.732222222,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100677,AL100677,Salida de almacén,NC01,NCNA,FC,6,2803,0.88274795,882747.95,172.42,,,,,0.205277778,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,907009,AL907009,Salida de almacén,NC01,NCNA,FC,5,6192,1.046966168,1046966.168,131.521,,,,,0.355833333,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100577,AL100577,Salida de almacén,NC01,NCNB,FC,5,614,18.65968895,18659688.95,21.852,,,,,0.126111111,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,788760,AL788760,Salida de almacén,NC01,NCNB,FC,1,40,0.00626808,6268.08,1.24,,,,,0.033888889,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100680,AL100680,Salida de almacén,NC01,NCNB,FC,13,321,0.06814827,68148.27,10.808,,,,,0.626388889,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100304,AL100304,Salida de almacén,NC01,NCNA,FC,4,1200,1.06346162,1063461.62,238.832,,,,,0.420277778,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100150,AL100150,Salida de almacén,NC01,NCNA,FC,5,590,0.42602002,426020.02,188.083,,,,,0.280555556,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100618,AL100618,Salida de almacén,NC01,NCNA,FC,1,1680,0.294,294000,42,,,,,0.032222222,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100588,AL100588,Salida de almacén,NC01,NCNA,FC,4,1652,0.63183542,631835.42,164.26,,,,,0.340277778,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100632,AL100632,Salida de almacén,NC01,NCNB,FC,15,1969,0.381934211,381934.211,100.644,,,,,0.5,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100489,AL100489,Salida de almacén,NC01,NCNA,FC,10,2192,1.057094754,1057094.754,137.81,,,,,1.085833333,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100706,AL100706,Salida de almacén,NC01,NCNA,FC,2,2868,0.64060826,640608.26,74.832,,,,,0.374166667,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100348,AL100348,Salida de almacén,NC01,NCNA,FC,6,1204,0.46475694,464756.94,160.944,,,,,0.536388889,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100546,AL100546,Salida de almacén,NC01,NCNA,FC,1,58,0.0615,61500,14.658,,,,,0.036666667,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100406,AL100406,Salida de almacén,NC01,NCNB,FC,11,597,0.141862453,141862.453,22.26,,,,,0.182222222,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100644,AL100644,Salida de almacén,NC01,NCNB,FC,3,252,0.04576926,45769.26,9.382,,,,,0.753611111,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,915808,AL915808,Salida de almacén,NC01,NCNB,FC,1,320,0.0495851,49585.1,0.004,,,,,0.0025,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100713,AL100713,Salida de almacén,NC01,NCNA,FC,4,1812,0.875686968,875686.968,326.328,,,,,0.301666667,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,917970,AL917970,Salida de almacén,NC01,NCNA,FC,8,737,0.217190004,217190.004,36.143,,,,,0.816666667,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,918411,AL918411,Salida de almacén,NC01,NCNA,FC,5,4080,1.174545268,1174545.268,276.566,,,,,0.378333333,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100604,AL100604,Salida de almacén,NC01,NCNB,FC,13,2245,0.544728795,544728.795,87.745,,,,,0.821111111,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100669,AL100669,Salida de almacén,NC01,NCNB,FC,20,2570,0.859366314,859366.314,145.136,,,,,0.921944444,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100741,AL100741,Salida de almacén,NC01,NCNA,FC,9,3266,1.0637452,1063745.2,320.996,,,,,0.804444444,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100727,AL100727,Salida de almacén,NC01,NCNB,FC,16,1591,0.553990339,553990.339,172.189,,,,,0.5825,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100673,AL100673,Salida de almacén,NC01,NCNA,FC,1,324,0.8319024,831902.4,298.08,,,,,0.339166667,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100667,AL100667,Salida de almacén,NC01,NCNA,FC,9,2238,0.85315874,853158.74,181.87,,,,,1.163611111,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100323,AL100323,Salida de almacén,NC01,NCNA,FC,1,558,0.668015125,668015.125,223.2,,,,,0.146111111,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100130,AL100130,Salida de almacén,NC01,NCNA,FC,10,3578,1.177082218,1177082.218,368.47,,,,,0.428888889,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100705,AL100705,Salida de almacén,NC01,NCNB,FC,16,2263,0.654766224,654766.224,178.637,,,,,0.551666667,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,JTREJO1,JTREJO1,Salida de almacén,NC01,NCNB,FC,4,369,0.08603372,86033.72,19.574,,,,,0.128055556,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100706,AL100706,Salida de almacén,NC01,NCNB,FC,17,1032,0.121881118,121881.118,21.355,,,,,0.538888889,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100731,AL100731,Salida de almacén,NC01,NCNA,FC,15,2410,0.824569564,824569.564,156.385,,,,,1.502222222,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,918824,AL918824,Salida de almacén,NC01,NCNA,FC,8,1405,0.74249472,742494.72,120.98,,,,,0.4625,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,918411,AL918411,Salida de almacén,NC01,NCNB,FC,1,90,0.231084,231084,82.8,,,,,0.1075,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100130,AL100130,Salida de almacén,NC01,NCNB,FC,1,12,0.00467937,4679.37,1.98,,,,,0.0025,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,JTREJO1,JTREJO1,Salida de almacén,NC01,NCNA,FC,9,6007,1.32848204,1328482.04,323.504,,,,,0.568333333,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100223,AL100223,Salida de almacén,NC01,NCNA,FC,12,3105,1.154109954,1154109.954,372.588,,,,,0.758333333,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,918145,AL918145,Salida de almacén,NC01,NCNA,FC,5,1319,0.31574631,315746.31,55.33,,,,,0.480833333,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100075,AL100075,Salida de almacén,NC01,NCNB,FC,19,2295,0.596353644,596353.644,117.042,,,,,0.594166667,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100323,AL100323,Salida de almacén,NC01,NCNB,FC,5,585,0.148546944,148546.944,24.676,,,,,0.472777778,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100223,AL100223,Salida de almacén,NC01,NCNB,FC,10,1829,0.970914286,970914.286,499.091,,,,,0.261111111,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100628,AL100628,Salida de almacén,NC01,NCNA,FC,3,4824,1.22520636,1225206.36,392.256,,,,,0.412777778,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100673,AL100673,Salida de almacén,NC01,NCNB,FC,21,2393,0.867982015,867982.015,153.64,,,,,0.741666667,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100267,AL100267,Salida de almacén,NC01,NCNB,FC,6,506,0.112453705,112453.705,18.014,,,,,0.316944444,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100743,AL100743,Salida de almacén,NC01,NCNB,FC,1,128,0.031863,31863,3.968,,,,,0.040833333,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100528,AL100528,Salida de almacén,NC01,NCNB,FC,26,3877,1.245683538,1245683.538,286.283,,,,,0.748888889,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100713,AL100713,Salida de almacén,NC01,NCNB,FC,4,429,0.068445344,68445.344,16.21,,,,,0.294166667,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100722,AL100722,Salida de almacén,NC01,NCNA,FC,7,1682,1.05681123,1056811.23,325.976,,,,,0.704166667,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100692,AL100692,Salida de almacén,NC01,NCNA,FC,1,500,0.2604,260400,13.6,,,,,0.006388889,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100480,AL100480,Salida de almacén,NC01,NCNA,FC,1,100,0.011953469,11953.469,6,,,,,0.053888889,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100760,AL100760,Salida de almacén,NC01,NCNA,FC,1,232,0.246,246000,58.634,,,,,0.135,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100709,AL100709,Salida de almacén,NC01,NCNA,FC,7,3782,0.98070205,980702.05,227.374,,,,,0.640555556,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100527,AL100527,Salida de almacén,NC01,NCNA,FC,7,2570,0.885097414,885097.414,211.375,,,,,0.685277778,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100748,AL100748,Salida de almacén,NC01,NCNA,FC,5,2860,1.06922318,1069223.18,304.104,,,,,0.501111111,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,913543,AL913543,Salida de almacén,NC01,NCNA,FC,1,132,0.0375,37500,5.67,,,,,0.036111111,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100742,AL100742,Salida de almacén,NC01,NCNB,FC,1,140,18.585216,18585216,4.76,,,,,0.031111111,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,907009,AL907009,Salida de almacén,NC01,NCNB,FC,7,287,0.042256745,42256.745,11.773,,,,,0.341666667,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,918325,AL918325,Salida de almacén,NC01,NCNA,FC,7,2608,1.040037025,1040037.025,150.84,,,,,0.639444444,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100717,AL100717,Salida de almacén,NC01,NCNA,FC,1,936,0.50401104,504011.04,136.448,,,,,0.162777778,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100717,AL100717,Salida de almacén,NC01,NCNB,FC,13,451,0.116191228,116191.228,26.785,,,,,0.488611111,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100655,AL100655,Salida de almacén,NC01,NCNB,FC,18,620,0.121320503,121320.503,21.715,,,,,0.816666667,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100732,AL100732,Salida de almacén,NC01,NCNA,FC,1,24,0.054408018,54408.018,9.792,,,,,0.238333333,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100267,AL100267,Salida de almacén,NC01,NCNA,FC,2,1428,0.247772644,247772.644,100.111,,,,,0.239166667,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,100709,AL100709,Salida de almacén,NC01,NCNB,FC,7,2046,0.649546646,649546.646,221.386,,,,,0.277777778,RRRPSalida de almacénNC01FCNCNB
01/08/2023,RRRP,100743,AL100743,Salida de almacén,NC01,NCNA,FC,12,2128,0.669035486,669035.486,109.497,,,,,1.233333333,RRRPSalida de almacénNC01FCNCNA
01/08/2023,RRRP,916043,AL916043,Salida de almacén,NCJ0,NCCM,CR,36,5111,5.164039397,5164039.397,342.194,,,,,2.915277778,RRRPSalida de almacénNCJ0CRNCCM
01/08/2023,RRRP,145250,AL145250,Salida de almacén,NCJ0,NCCM,CR,60,6605,2.23388693,2233886.93,336.902,,,,,3.422222222,RRRPSalida de almacénNCJ0CRNCCM
01/08/2023,RRRP,100196,AL100196,Salida de almacén,NCJ0,NCCM,CR,7,1080,0.418065563,418065.563,59.561,,,,,0.281111111,RRRPSalida de almacénNCJ0CRNCCM
01/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,56,8905,4.218169582,4218169.582,450.39,,,,,3.634166667,RRRPSalida de almacénNCJ0CRNCCM
01/08/2023,RRRP,898106,AL898106,Salida de almacén,NCJ0,NCCM,CR,39,6102,4.041446755,4041446.755,282.217,,,,,2.576944444,RRRPSalida de almacénNCJ0CRNCCM
01/08/2023,RRRP,915812,AL915812,Salida de almacén,NCJ0,NCCM,CR,36,7309,5.30444128,5304441.28,315.088,,,,,1.605833333,RRRPSalida de almacénNCJ0CRNCCM
01/08/2023,RRRP,100075,AL100075,Salida de almacén,NCL0,NCL0,BR,2,730,2.001056,2001056,156.7,,,,,0.477222222,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100587,AL100587,Salida de almacén,NCL0,NCL0,BR,6,763,7.853243795,7853243.795,1312.699,,,,,1.157777778,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100667,AL100667,Salida de almacén,NCL0,NCL0,BR,1,144,1.23552,1235520,157.824,,,,,0.907777778,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100669,AL100669,Salida de almacén,NCL0,NCL0,BR,3,432,1.5640966,1564096.6,146.328,,,,,0.805833333,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100528,AL100528,Salida de almacén,NCL0,NCL0,BR,1,88,0.166603008,166603.008,19.272,,,,,0.094444444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100632,AL100632,Salida de almacén,NCL0,NCL0,BR,4,1448,9.191144004,9191144.004,1094.122,,,,,0.7,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100588,AL100588,Salida de almacén,NCL0,NCL0,BR,3,696,3.703210368,3703210.368,424.752,,,,,0.330555556,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100743,AL100743,Salida de almacén,NCL0,NCL0,BR,1,642,5.9044847,5904484.7,557.256,,,,,0.343611111,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100348,AL100348,Salida de almacén,NCL0,NCL0,BR,1,570,1.9152,1915200,309.51,,,,,0.446944444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100628,AL100628,Salida de almacén,NCL0,NCL0,BR,4,363,1.453980236,1453980.236,111.41,,,,,0.949444444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100480,AL100480,Salida de almacén,NCL0,NCL0,BR,3,422,3.271099005,3271099.005,397.823,,,,,1.2625,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100519,AL100519,Salida de almacén,NCL0,NCL0,BR,3,1126,9.79396162,9793961.62,1175.02,,,,,0.746666667,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100709,AL100709,Salida de almacén,NCL0,NCL0,BR,2,2532,18.89761099,18897610.99,2194.32,,,,,0.506388889,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100489,AL100489,Salida de almacén,NCL0,NCL0,BR,2,1008,6.9194913,6919491.3,780.984,,,,,0.511666667,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100490,AL100490,Salida de almacén,NCL0,NCL0,BR,1,500,6.858,6858000,772.5,,,,,0.222777778,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100677,AL100677,Salida de almacén,NCL0,NCL0,BR,1,54,0.42768,427680,52.218,,,,,0.207222222,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100464,AL100464,Salida de almacén,NCL0,NCL0,BR,1,452,5.9240928,5924092.8,638.563,,,,,0.283333333,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100727,AL100727,Salida de almacén,NCL0,NCL0,BR,2,350,4.8636,4863600,532.3,,,,,0.575277778,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100655,AL100655,Salida de almacén,NCL0,NCL0,BR,2,426,2.2750848,2275084.8,1108.662,,,,,0.311944444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100742,AL100742,Salida de almacén,NCL0,NCL0,BR,1,330,1.714284,1714284,130.35,,,,,0.214444444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,918145,AL918145,Salida de almacén,NCL0,NCL0,BR,2,162,1.578059658,1578059.658,187.47,,,,,0.450277778,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,918325,AL918325,Salida de almacén,NCL0,NCL0,BR,1,140,1.0878,1087800,203,,,,,0.105,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100232,AL100232,Salida de almacén,NCL0,NCL0,BR,2,678,6.77376,6773760,877.95,,,,,0.392222222,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,918411,AL918411,Salida de almacén,NCL0,NCL0,BR,2,355,3.62417175,3624171.75,535.968,,,,,0.356944444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100527,AL100527,Salida de almacén,NCL0,NCL0,BR,2,350,2.65736814,2657368.14,428.876,,,,,0.535277778,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100584,AL100584,Salida de almacén,NCL0,NCL0,BR,3,424,1.729293104,1729293.104,226.984,,,,,0.654444444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100188,AL100188,Salida de almacén,NCL0,NCL0,BR,3,984,3.115070734,3115070.734,678.472,,,,,0.493888889,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100729,AL100729,Salida de almacén,NCL0,NCL0,BR,3,3284,14.63369074,14633690.74,2038.91,,,,,1.274444444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100673,AL100673,Salida de almacén,NCL0,NCL0,BR,2,1100,1.651869,1651869,508.16,,,,,0.3325,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100605,AL100605,Salida de almacén,NCL0,NCL0,BR,2,710,10.0430631,10043063.1,1019.776,,,,,0.471111111,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100028,AL100028,Salida de almacén,NCL0,NCL0,BR,3,2252,10.65992162,10659921.62,1970.796,,,,,0.332222222,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100712,AL100712,Salida de almacén,NCL0,NCL0,BR,3,1528,11.14227792,11142277.92,1639.112,,,,,0.535277778,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,918824,AL918824,Salida de almacén,NCL0,NCL0,BR,2,482,4.92822432,4928224.32,396.288,,,,,0.385,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100680,AL100680,Salida de almacén,NCL0,NCL0,BR,3,566,6.107063904,6107063.904,617.062,,,,,1.165555556,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,917970,AL917970,Salida de almacén,NCL0,NCL0,BR,3,660,5.894098506,5894098.506,826.564,,,,,0.892222222,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100618,AL100618,Salida de almacén,NCL0,NCL0,BR,6,847,6.860674411,6860674.411,994.882,,,,,1.218333333,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100706,AL100706,Salida de almacén,NCL0,NCL0,BR,6,17424,59.48523632,59485236.32,19314.434,,,,,0.221944444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100717,AL100717,Salida de almacén,NCL0,NCL0,BR,2,492,5.50394406,5503944.06,457.08,,,,,0.156944444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,907009,AL907009,Salida de almacén,NCL0,NCL0,BR,6,2082,17.64028001,17640280.01,1911.298,,,,,0.660277778,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100705,AL100705,Salida de almacén,NCL0,NCL0,BR,4,2568,23.7235954,23723595.4,3039.112,,,,,0.481388889,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,910094,AL910094,Salida de almacén,NCL0,NCL0,BR,3,5532,24.55184455,24551844.55,2031.306,,,,,0.399444444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100604,AL100604,Salida de almacén,NCL0,NCL0,BR,2,935,9.75356224,9753562.24,1194.34,,,,,0.366666667,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,788760,AL788760,Salida de almacén,NCL0,NCL0,BR,2,656,1.4605632,1460563.2,146.96,,,,,0.332777778,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100560,AL100560,Salida de almacén,NCL0,NCL0,BR,1,234,1.13329125,1133291.25,162.396,,,,,0.501944444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100692,AL100692,Salida de almacén,NCL0,NCL0,BR,1,1008,1.976053968,1976053.968,611.856,,,,,0.006111111,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100732,AL100732,Salida de almacén,NCL0,NCL0,BR,3,1900,23.6744712,23674471.2,3057.084,,,,,0.331944444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,917356,AL917356,Salida de almacén,NCL0,NCL0,BR,7,5490,31.44795583,31447955.83,4912.872,,,,,0.7125,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,916738,AL916738,Salida de almacén,NCL0,NCL0,BR,2,352,2.9567505,2956750.5,289.08,,,,,0.456388889,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100733,AL100733,Salida de almacén,NCL0,NCL0,BR,2,333,1.725730868,1725730.868,108.702,,,,,0.745277778,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,913543,AL913543,Salida de almacén,NCL0,NCL0,BR,2,868,6.622754304,6622754.304,701.352,,,,,0.408333333,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,914744,AL914744,Salida de almacén,NCL0,NCL0,BR,15,3105,29.13588696,29135886.96,4163.61,,,,,2.150277778,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,JTREJO1,JTREJO1,Salida de almacén,NCL0,NCL0,BR,3,3426,31.78545429,31785454.29,3440.904,,,,,0.255,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100577,AL100577,Salida de almacén,NCL0,NCL0,BR,23,18537,105.9199906,105919990.6,23595.406,,,,,0.821944444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100304,AL100304,Salida de almacén,NCL0,NCL0,BR,4,1398,10.20739005,10207390.05,875.304,,,,,0.776666667,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100690,AL100690,Salida de almacén,NCL0,NCL0,BR,1,316,4.334256,4334256,488.22,,,,,0.16,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100752,AL100752,Salida de almacén,NCL0,NCL0,BR,6,2650,20.28050744,20280507.44,2278.525,,,,,0.029722222,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100708,AL100708,Salida de almacén,NCL0,NCL0,BR,7,7515,46.92341346,46923413.46,5464.861,,,,,0.303611111,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100150,AL100150,Salida de almacén,NCL0,NCL0,BR,2,718,4.61664,4616640,550.994,,,,,0.595277778,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100223,AL100223,Salida de almacén,NCL0,NCL0,BR,2,2166,4.4257815,4425781.5,1128.864,,,,,0.389722222,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100713,AL100713,Salida de almacén,NCL0,NCL0,BR,2,639,4.7389468,4738946.8,799.686,,,,,0.511666667,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100760,AL100760,Salida de almacén,NCL0,NCL0,BR,2,792,11.9628311,11962831.1,1004.352,,,,,0.323055556,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100323,AL100323,Salida de almacén,NCL0,NCL0,BR,7,7088,41.8246197,41824619.7,3948.238,,,,,0.364444444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100130,AL100130,Salida de almacén,NCL0,NCL0,BR,7,1913,12.45841608,12458416.08,1907.18,,,,,0.165555556,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100546,AL100546,Salida de almacén,NCL0,NCL0,BR,4,2484,6.1286906,6128690.6,463.564,,,,,0.799166667,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100596,AL100596,Salida de almacén,NCL0,NCL0,BR,2,1108,10.72190749,10721907.49,1424.708,,,,,0.327222222,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100748,AL100748,Salida de almacén,NCL0,NCL0,BR,4,1016,10.62444403,10624444.03,1346.566,,,,,0.980833333,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100644,AL100644,Salida de almacén,NCL0,NCL0,BR,1,910,10.4832,10483200,1504.23,,,,,0.551111111,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100740,AL100740,Salida de almacén,NCL0,NCL0,BR,2,292,2.320982016,2320982.016,218.344,,,,,0.326944444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100435,AL100435,Salida de almacén,NCL0,NCL0,BR,1,864,5.928671232,5928671.232,342.144,,,,,0.190277778,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100492,AL100492,Salida de almacén,NCL0,NCL0,BR,5,2326,25.85764675,25857646.75,2918.9,,,,,0.943611111,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100722,AL100722,Salida de almacén,NCL0,NCL0,BR,2,960,8.0784,8078400,1021.2,,,,,0.309722222,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100634,AL100634,Salida de almacén,NCL0,NCL0,BR,3,909,7.726255281,7726255.281,981.171,,,,,0.954444444,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100267,AL100267,Salida de almacén,NCL0,NCL0,BR,4,2001,10.23837205,10238372.05,5820.38,,,,,1.105,RRRPSalida de almacénNCL0BRNCL0
01/08/2023,RRRP,100546,AL100546,Salida de almacén,NPB0,NPB0,BB,1,5,0.994175,994175,112.5,,,,,0.196944444,RRRPSalida de almacénNPB0BBNPB0
01/08/2023,RRRP,100618,AL100618,Salida de almacén,NPB0,NPB0,BB,4,47,1.40205277,1402052.77,163.23,,,,,0.491388889,RRRPSalida de almacénNPB0BBNPB0
01/08/2023,RRRP,100577,AL100577,Salida de almacén,NPB0,NPB0,BB,1,6,0.01394757,13947.57,5.58,,,,,0.004166667,RRRPSalida de almacénNPB0BBNPB0
01/08/2023,RRRP,100634,AL100634,Salida de almacén,NPB0,NPB0,BB,1,30,1.063704,1063704,99.45,,,,,0.003055556,RRRPSalida de almacénNPB0BBNPB0
01/08/2023,RRRP,100587,AL100587,Salida de almacén,NPB0,NPB0,BB,1,2,0.052164,52164,12.84,,,,,0.116111111,RRRPSalida de almacénNPB0BBNPB0
